LOCATION,Country,VAR,Variable ,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Internet,Flag Codes,Flags
NOR,Norway,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2010,2010,100HAB,Per 100 inhabitants,0,Units,,,35.25,,
NOR,Norway,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2010-Q2,,100HAB,Per 100 inhabitants,0,Units,,,35.024,,
NOR,Norway,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2010-Q4,,100HAB,Per 100 inhabitants,0,Units,,,35.25,,
NOR,Norway,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2011,2011,100HAB,Per 100 inhabitants,0,Units,,,36.051,,
NOR,Norway,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2011-Q2,,100HAB,Per 100 inhabitants,0,Units,,,35.789,,
NOR,Norway,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2011-Q4,,100HAB,Per 100 inhabitants,0,Units,,,36.051,,
NOR,Norway,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2012,2012,100HAB,Per 100 inhabitants,0,Units,,,36.916,,
NOR,Norway,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2012-Q2,,100HAB,Per 100 inhabitants,0,Units,,,36.844,,
NOR,Norway,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2012-Q4,,100HAB,Per 100 inhabitants,0,Units,,,36.916,,
NOR,Norway,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2013,2013,100HAB,Per 100 inhabitants,0,Units,,,37.613,,
NOR,Norway,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2013-Q2,,100HAB,Per 100 inhabitants,0,Units,,,37.268,,
NOR,Norway,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2013-Q4,,100HAB,Per 100 inhabitants,0,Units,,,37.613,,
NOR,Norway,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2014,2014,100HAB,Per 100 inhabitants,0,Units,,,38.488,,
NOR,Norway,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2014-Q2,,100HAB,Per 100 inhabitants,0,Units,,,38.12,,
NOR,Norway,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2014-Q4,,100HAB,Per 100 inhabitants,0,Units,,,38.488,,
NOR,Norway,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2015,2015,100HAB,Per 100 inhabitants,0,Units,,,39.5,,
NOR,Norway,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2015-Q2,,100HAB,Per 100 inhabitants,0,Units,,,38.92,,
NOR,Norway,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2015-Q4,,100HAB,Per 100 inhabitants,0,Units,,,39.5,,
NOR,Norway,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2016,2016,100HAB,Per 100 inhabitants,0,Units,,,40.24,,
NOR,Norway,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2016-Q2,,100HAB,Per 100 inhabitants,0,Units,,,39.892,,
NOR,Norway,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2016-Q4,,100HAB,Per 100 inhabitants,0,Units,,,40.24,,
NOR,Norway,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2017,2017,100HAB,Per 100 inhabitants,0,Units,,,41.027,,
NOR,Norway,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2017-Q2,,100HAB,Per 100 inhabitants,0,Units,,,40.695,,
NOR,Norway,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2017-Q4,,100HAB,Per 100 inhabitants,0,Units,,,41.027,,
NOR,Norway,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2018-Q2,,100HAB,Per 100 inhabitants,0,Units,,,41.229,,
POL,Poland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2009,2009,100HAB,Per 100 inhabitants,0,Units,,,14.453,,
POL,Poland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2009-Q4,,100HAB,Per 100 inhabitants,0,Units,,,14.453,,
POL,Poland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2010,2010,100HAB,Per 100 inhabitants,0,Units,,,15.997,,
POL,Poland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2010-Q2,,100HAB,Per 100 inhabitants,0,Units,,,15.013,,
POL,Poland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2010-Q4,,100HAB,Per 100 inhabitants,0,Units,,,15.997,,
POL,Poland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2011,2011,100HAB,Per 100 inhabitants,0,Units,,,17.154,,
POL,Poland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2011-Q2,,100HAB,Per 100 inhabitants,0,Units,,,16.565,,
POL,Poland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2011-Q4,,100HAB,Per 100 inhabitants,0,Units,,,17.154,,
POL,Poland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2012,2012,100HAB,Per 100 inhabitants,0,Units,,,18.256,,
POL,Poland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2012-Q2,,100HAB,Per 100 inhabitants,0,Units,,,17.754,,
POL,Poland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2012-Q4,,100HAB,Per 100 inhabitants,0,Units,,,18.256,,
POL,Poland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2013,2013,100HAB,Per 100 inhabitants,0,Units,,,17.987,,
POL,Poland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2013-Q2,,100HAB,Per 100 inhabitants,0,Units,,,17.005,,
POL,Poland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2013-Q4,,100HAB,Per 100 inhabitants,0,Units,,,17.987,,
POL,Poland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2014,2014,100HAB,Per 100 inhabitants,0,Units,,,17.989,,
POL,Poland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2014-Q2,,100HAB,Per 100 inhabitants,0,Units,,,17.116,,
POL,Poland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2014-Q4,,100HAB,Per 100 inhabitants,0,Units,,,17.989,,
POL,Poland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2015,2015,100HAB,Per 100 inhabitants,0,Units,,,18.624,,
POL,Poland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2015-Q2,,100HAB,Per 100 inhabitants,0,Units,,,18.015,,
POL,Poland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2015-Q4,,100HAB,Per 100 inhabitants,0,Units,,,18.624,,
POL,Poland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2016,2016,100HAB,Per 100 inhabitants,0,Units,,,18.327,,
POL,Poland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2016-Q2,,100HAB,Per 100 inhabitants,0,Units,,,18.342,,
POL,Poland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2016-Q4,,100HAB,Per 100 inhabitants,0,Units,,,18.327,,
POL,Poland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2017,2017,100HAB,Per 100 inhabitants,0,Units,,,18.358,,
POL,Poland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2017-Q2,,100HAB,Per 100 inhabitants,0,Units,,,18.341,,
POL,Poland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2017-Q4,,100HAB,Per 100 inhabitants,0,Units,,,18.358,,
POL,Poland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2018-Q2,,100HAB,Per 100 inhabitants,0,Units,,,18.438,,
PRT,Portugal,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2009,2009,100HAB,Per 100 inhabitants,0,Units,,,18.295,,
PRT,Portugal,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2009-Q4,,100HAB,Per 100 inhabitants,0,Units,,,18.295,,
PRT,Portugal,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2010,2010,100HAB,Per 100 inhabitants,0,Units,,,20.274,,
PRT,Portugal,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2010-Q2,,100HAB,Per 100 inhabitants,0,Units,,,19.357,,
PRT,Portugal,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2010-Q4,,100HAB,Per 100 inhabitants,0,Units,,,20.274,,
PRT,Portugal,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2011,2011,100HAB,Per 100 inhabitants,0,Units,,,21.342,,
PRT,Portugal,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2011-Q2,,100HAB,Per 100 inhabitants,0,Units,,,20.663,,
PRT,Portugal,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2011-Q4,,100HAB,Per 100 inhabitants,0,Units,,,21.342,,
PRT,Portugal,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2012,2012,100HAB,Per 100 inhabitants,0,Units,,,22.772,,
PRT,Portugal,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2012-Q2,,100HAB,Per 100 inhabitants,0,Units,,,21.935,,
PRT,Portugal,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2012-Q4,,100HAB,Per 100 inhabitants,0,Units,,,22.772,,
PRT,Portugal,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2013,2013,100HAB,Per 100 inhabitants,0,Units,,,24.557,,
PRT,Portugal,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2013-Q2,,100HAB,Per 100 inhabitants,0,Units,,,23.471,,
PRT,Portugal,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2013-Q4,,100HAB,Per 100 inhabitants,0,Units,,,24.557,,
PRT,Portugal,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2014,2014,100HAB,Per 100 inhabitants,0,Units,,,27.476,,
PRT,Portugal,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2014-Q2,,100HAB,Per 100 inhabitants,0,Units,,,25.725,,
PRT,Portugal,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2014-Q4,,100HAB,Per 100 inhabitants,0,Units,,,27.476,,
PRT,Portugal,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2015,2015,100HAB,Per 100 inhabitants,0,Units,,,30.336,,
PRT,Portugal,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2015-Q2,,100HAB,Per 100 inhabitants,0,Units,,,28.858,,
PRT,Portugal,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2015-Q4,,100HAB,Per 100 inhabitants,0,Units,,,30.336,,
PRT,Portugal,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2016,2016,100HAB,Per 100 inhabitants,0,Units,,,32.692,,
PRT,Portugal,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2016-Q2,,100HAB,Per 100 inhabitants,0,Units,,,31.471,,
PRT,Portugal,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2016-Q4,,100HAB,Per 100 inhabitants,0,Units,,,32.692,,
PRT,Portugal,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2017,2017,100HAB,Per 100 inhabitants,0,Units,,,34.704,,
PRT,Portugal,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2017-Q2,,100HAB,Per 100 inhabitants,0,Units,,,33.555,,
PRT,Portugal,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2017-Q4,,100HAB,Per 100 inhabitants,0,Units,,,34.704,,
PRT,Portugal,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2018-Q2,,100HAB,Per 100 inhabitants,0,Units,,,35.628,,
SVK,Slovak Republic,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2009,2009,100HAB,Per 100 inhabitants,0,Units,,,14.306,,
SVK,Slovak Republic,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2009-Q4,,100HAB,Per 100 inhabitants,0,Units,,,14.306,,
SVK,Slovak Republic,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2010,2010,100HAB,Per 100 inhabitants,0,Units,,,16.15,,
SVK,Slovak Republic,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2010-Q2,,100HAB,Per 100 inhabitants,0,Units,,,15.065,,
SVK,Slovak Republic,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2010-Q4,,100HAB,Per 100 inhabitants,0,Units,,,16.15,,
SVK,Slovak Republic,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2011,2011,100HAB,Per 100 inhabitants,0,Units,,,17.656,,
SVK,Slovak Republic,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2011-Q2,,100HAB,Per 100 inhabitants,0,Units,,,17.007,,
SVK,Slovak Republic,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2011-Q4,,100HAB,Per 100 inhabitants,0,Units,,,17.656,,
SVK,Slovak Republic,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2012,2012,100HAB,Per 100 inhabitants,0,Units,,,19.339,,
SVK,Slovak Republic,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2012-Q2,,100HAB,Per 100 inhabitants,0,Units,,,18.333,,
SVK,Slovak Republic,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2012-Q4,,100HAB,Per 100 inhabitants,0,Units,,,19.339,,
SVK,Slovak Republic,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2013,2013,100HAB,Per 100 inhabitants,0,Units,,,20.489,,
SVK,Slovak Republic,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2013-Q2,,100HAB,Per 100 inhabitants,0,Units,,,19.889,,
SVK,Slovak Republic,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2013-Q4,,100HAB,Per 100 inhabitants,0,Units,,,20.489,,
SVK,Slovak Republic,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2014,2014,100HAB,Per 100 inhabitants,0,Units,,,21.984,,
SVK,Slovak Republic,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2014-Q2,,100HAB,Per 100 inhabitants,0,Units,,,21.252,,
SVK,Slovak Republic,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2014-Q4,,100HAB,Per 100 inhabitants,0,Units,,,21.984,,
SVK,Slovak Republic,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2015,2015,100HAB,Per 100 inhabitants,0,Units,,,23.492,,
SVK,Slovak Republic,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2015-Q2,,100HAB,Per 100 inhabitants,0,Units,,,22.725,,
SVK,Slovak Republic,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2015-Q4,,100HAB,Per 100 inhabitants,0,Units,,,23.492,,
SVK,Slovak Republic,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2016,2016,100HAB,Per 100 inhabitants,0,Units,,,24.61,,
SVK,Slovak Republic,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2016-Q2,,100HAB,Per 100 inhabitants,0,Units,,,23.842,,
SVK,Slovak Republic,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2016-Q4,,100HAB,Per 100 inhabitants,0,Units,,,24.61,,
SVK,Slovak Republic,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2017,2017,100HAB,Per 100 inhabitants,0,Units,,,25.83,,
SVK,Slovak Republic,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2017-Q2,,100HAB,Per 100 inhabitants,0,Units,,,25.11,,
SVK,Slovak Republic,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2017-Q4,,100HAB,Per 100 inhabitants,0,Units,,,25.83,,
SVK,Slovak Republic,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2018-Q2,,100HAB,Per 100 inhabitants,0,Units,,,26.699,,
ESP,Spain,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2009,2009,100HAB,Per 100 inhabitants,0,Units,,,21.235,,
ESP,Spain,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2009-Q4,,100HAB,Per 100 inhabitants,0,Units,,,21.235,,
ESP,Spain,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2010,2010,100HAB,Per 100 inhabitants,0,Units,,,23.163,,
ESP,Spain,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2010-Q2,,100HAB,Per 100 inhabitants,0,Units,,,22.293,,
ESP,Spain,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2010-Q4,,100HAB,Per 100 inhabitants,0,Units,,,23.163,,
ESP,Spain,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2011,2011,100HAB,Per 100 inhabitants,0,Units,,,24.361,,
ESP,Spain,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2011-Q2,,100HAB,Per 100 inhabitants,0,Units,,,23.524,,
ESP,Spain,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2011-Q4,,100HAB,Per 100 inhabitants,0,Units,,,24.361,,
ESP,Spain,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2012,2012,100HAB,Per 100 inhabitants,0,Units,,,24.506,,
ESP,Spain,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2012-Q2,,100HAB,Per 100 inhabitants,0,Units,,,24.1,,
ESP,Spain,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2012-Q4,,100HAB,Per 100 inhabitants,0,Units,,,24.506,,
ESP,Spain,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2013,2013,100HAB,Per 100 inhabitants,0,Units,,,26.14,,
ESP,Spain,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2013-Q2,,100HAB,Per 100 inhabitants,0,Units,,,25.142,,
ESP,Spain,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2013-Q4,,100HAB,Per 100 inhabitants,0,Units,,,26.14,,
ESP,Spain,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2014,2014,100HAB,Per 100 inhabitants,0,Units,,,27.627,,
ESP,Spain,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2014-Q2,,100HAB,Per 100 inhabitants,0,Units,,,26.73,,
ESP,Spain,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2014-Q4,,100HAB,Per 100 inhabitants,0,Units,,,27.627,,
ESP,Spain,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2015,2015,100HAB,Per 100 inhabitants,0,Units,,,29.181,,
ESP,Spain,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2015-Q2,,100HAB,Per 100 inhabitants,0,Units,,,28.067,,
ESP,Spain,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2015-Q4,,100HAB,Per 100 inhabitants,0,Units,,,29.181,,
ESP,Spain,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2016,2016,100HAB,Per 100 inhabitants,0,Units,,,30.492,,
ESP,Spain,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2016-Q2,,100HAB,Per 100 inhabitants,0,Units,,,29.278,,
ESP,Spain,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2016-Q4,,100HAB,Per 100 inhabitants,0,Units,,,30.492,,
ESP,Spain,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2017,2017,100HAB,Per 100 inhabitants,0,Units,,,31.104,,
ESP,Spain,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2017-Q2,,100HAB,Per 100 inhabitants,0,Units,,,30.501,,
ESP,Spain,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2017-Q4,,100HAB,Per 100 inhabitants,0,Units,,,31.104,,
ESP,Spain,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2018-Q2,,100HAB,Per 100 inhabitants,0,Units,,,31.55,,
SWE,Sweden,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2009,2009,100HAB,Per 100 inhabitants,0,Units,,,31.661,,
SWE,Sweden,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2009-Q4,,100HAB,Per 100 inhabitants,0,Units,,,31.661,,
SWE,Sweden,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2010,2010,100HAB,Per 100 inhabitants,0,Units,,,31.957,,
SWE,Sweden,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2010-Q2,,100HAB,Per 100 inhabitants,0,Units,,,31.833,,
SWE,Sweden,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2010-Q4,,100HAB,Per 100 inhabitants,0,Units,,,31.957,,
SWE,Sweden,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2011,2011,100HAB,Per 100 inhabitants,0,Units,,,32.003,,
SWE,Sweden,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2011-Q2,,100HAB,Per 100 inhabitants,0,Units,,,32.053,,
SWE,Sweden,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2011-Q4,,100HAB,Per 100 inhabitants,0,Units,,,32.003,,
SWE,Sweden,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2012,2012,100HAB,Per 100 inhabitants,0,Units,,,32.25,,
SWE,Sweden,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2012-Q2,,100HAB,Per 100 inhabitants,0,Units,,,32.087,,
SWE,Sweden,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2012-Q4,,100HAB,Per 100 inhabitants,0,Units,,,32.25,,
SWE,Sweden,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2013,2013,100HAB,Per 100 inhabitants,0,Units,,,32.78,,
SWE,Sweden,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2013-Q2,,100HAB,Per 100 inhabitants,0,Units,,,32.365,,
SWE,Sweden,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2013-Q4,,100HAB,Per 100 inhabitants,0,Units,,,32.78,,
SWE,Sweden,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2014,2014,100HAB,Per 100 inhabitants,0,Units,,,33.838,,
SWE,Sweden,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2014-Q2,,100HAB,Per 100 inhabitants,0,Units,,,33.342,,
SWE,Sweden,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2014-Q4,,100HAB,Per 100 inhabitants,0,Units,,,33.838,,
SWE,Sweden,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2015,2015,100HAB,Per 100 inhabitants,0,Units,,,35.69,,
SWE,Sweden,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2015-Q2,,100HAB,Per 100 inhabitants,0,Units,,,34.385,,
SWE,Sweden,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2015-Q4,,100HAB,Per 100 inhabitants,0,Units,,,35.69,,
SWE,Sweden,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2016,2016,100HAB,Per 100 inhabitants,0,Units,,,37.079,,
SWE,Sweden,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2016-Q2,,100HAB,Per 100 inhabitants,0,Units,,,36.129,,
SWE,Sweden,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2016-Q4,,100HAB,Per 100 inhabitants,0,Units,,,37.079,,
SWE,Sweden,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2017,2017,100HAB,Per 100 inhabitants,0,Units,,,38.442,,
SWE,Sweden,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2017-Q2,,100HAB,Per 100 inhabitants,0,Units,,,37.448,,
SWE,Sweden,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2017-Q4,,100HAB,Per 100 inhabitants,0,Units,,,38.442,,
SWE,Sweden,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2018-Q2,,100HAB,Per 100 inhabitants,0,Units,,,38.802,,
CHE,Switzerland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2009,2009,100HAB,Per 100 inhabitants,0,Units,,,35.744,,
CHE,Switzerland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2009-Q4,,100HAB,Per 100 inhabitants,0,Units,,,35.744,,
CHE,Switzerland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2010,2010,100HAB,Per 100 inhabitants,0,Units,,,37.883,,
CHE,Switzerland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2010-Q2,,100HAB,Per 100 inhabitants,0,Units,,,37.2,,
CHE,Switzerland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2010-Q4,,100HAB,Per 100 inhabitants,0,Units,,,37.883,,
CHE,Switzerland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2011,2011,100HAB,Per 100 inhabitants,0,Units,,,40.058,,
CHE,Switzerland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2011-Q2,,100HAB,Per 100 inhabitants,0,Units,,,39.115,,
CHE,Switzerland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2011-Q4,,100HAB,Per 100 inhabitants,0,Units,,,40.058,,
CHE,Switzerland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2012,2012,100HAB,Per 100 inhabitants,0,Units,,,42.25,,
CHE,Switzerland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2012-Q2,,100HAB,Per 100 inhabitants,0,Units,,,41.069,,
CHE,Switzerland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2012-Q4,,100HAB,Per 100 inhabitants,0,Units,,,42.25,,
CHE,Switzerland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2013,2013,100HAB,Per 100 inhabitants,0,Units,,,45.147,,
CHE,Switzerland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2013-Q2,,100HAB,Per 100 inhabitants,0,Units,,,43.959,,
CHE,Switzerland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2013-Q4,,100HAB,Per 100 inhabitants,0,Units,,,45.147,,
CHE,Switzerland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2014,2014,100HAB,Per 100 inhabitants,0,Units,,,45.894,,
CHE,Switzerland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2014-Q2,,100HAB,Per 100 inhabitants,0,Units,,,45.529,,
CHE,Switzerland,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2014-Q4,,100HAB,Per 100 inhabitants,0,Units,,,45.894,,
