TL,Territory Level and Typology,REG_ID,Region,VAR,Indicator,SEX,Gender,POS,Position,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Urban,Flag Codes,Flags
1_PU,  Country - predominantly urban regions,KOR,Korea,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2002,2002,,,0,Units,,,68.35,,
1_PU,  Country - predominantly urban regions,KOR,Korea,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2003,2003,,,0,Units,,,68.69,,
1_PU,  Country - predominantly urban regions,KOR,Korea,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2004,2004,,,0,Units,,,68.99,,
1_PU,  Country - predominantly urban regions,KOR,Korea,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2005,2005,,,0,Units,,,69.15,,
1_PU,  Country - predominantly urban regions,KOR,Korea,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2006,2006,,,0,Units,,,69.32,,
1_PU,  Country - predominantly urban regions,KOR,Korea,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2007,2007,,,0,Units,,,69.47,,
1_PU,  Country - predominantly urban regions,KOR,Korea,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2008,2008,,,0,Units,,,69.56,,
1_PU,  Country - predominantly urban regions,KOR,Korea,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2009,2009,,,0,Units,,,69.6,,
1_PU,  Country - predominantly urban regions,KOR,Korea,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2010,2010,,,0,Units,,,69.61,,
1_PU,  Country - predominantly urban regions,KOR,Korea,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2011,2011,,,0,Units,,,69.6,,
1_PU,  Country - predominantly urban regions,KOR,Korea,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2012,2012,,,0,Units,,,69.76,,
1_PU,  Country - predominantly urban regions,KOR,Korea,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2013,2013,,,0,Units,,,69.77,,
1_PU,  Country - predominantly urban regions,KOR,Korea,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2014,2014,,,0,Units,,,69.73,,
1_PU,  Country - predominantly urban regions,KOR,Korea,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2015,2015,,,0,Units,,,69.72,,
1_PU,  Country - predominantly urban regions,KOR,Korea,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2016,2016,,,0,Units,,,69.71,,
1_PU,  Country - predominantly urban regions,MEX,Mexico,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2000,2000,,,0,Units,,,45.85,,
1_PU,  Country - predominantly urban regions,MEX,Mexico,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2001,2001,,,0,Units,,,46,,
1_PU,  Country - predominantly urban regions,MEX,Mexico,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2002,2002,,,0,Units,,,46.15,,
1_PU,  Country - predominantly urban regions,MEX,Mexico,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2003,2003,,,0,Units,,,46.3,,
1_PU,  Country - predominantly urban regions,MEX,Mexico,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2004,2004,,,0,Units,,,46.45,,
1_PU,  Country - predominantly urban regions,MEX,Mexico,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2005,2005,,,0,Units,,,46.59,,
1_PU,  Country - predominantly urban regions,MEX,Mexico,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2006,2006,,,0,Units,,,46.47,,
1_PU,  Country - predominantly urban regions,MEX,Mexico,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2007,2007,,,0,Units,,,46.35,,
1_PU,  Country - predominantly urban regions,MEX,Mexico,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2008,2008,,,0,Units,,,46.23,,
1_PU,  Country - predominantly urban regions,MEX,Mexico,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2009,2009,,,0,Units,,,46.11,,
1_PU,  Country - predominantly urban regions,MEX,Mexico,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2010,2010,,,0,Units,,,45.98,,
1_PU,  Country - predominantly urban regions,SWE,Sweden,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2000,2000,,,0,Units,,,47.99,,
1_PU,  Country - predominantly urban regions,SWE,Sweden,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2001,2001,,,0,Units,,,48.19,,
1_PU,  Country - predominantly urban regions,SWE,Sweden,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2002,2002,,,0,Units,,,48.34,,
1_PU,  Country - predominantly urban regions,SWE,Sweden,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2003,2003,,,0,Units,,,48.43,,
1_PU,  Country - predominantly urban regions,SWE,Sweden,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2004,2004,,,0,Units,,,48.48,,
1_PU,  Country - predominantly urban regions,SWE,Sweden,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2005,2005,,,0,Units,,,48.54,,
1_PU,  Country - predominantly urban regions,SWE,Sweden,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2006,2006,,,0,Units,,,48.64,,
1_PU,  Country - predominantly urban regions,SWE,Sweden,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2007,2007,,,0,Units,,,48.75,,
1_PU,  Country - predominantly urban regions,SWE,Sweden,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2008,2008,,,0,Units,,,48.9,,
1_PU,  Country - predominantly urban regions,SWE,Sweden,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2009,2009,,,0,Units,,,49.04,,
1_PU,  Country - predominantly urban regions,SWE,Sweden,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2010,2010,,,0,Units,,,49.24,,
1_PU,  Country - predominantly urban regions,SWE,Sweden,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2011,2011,,,0,Units,,,49.42,,
1_PU,  Country - predominantly urban regions,SWE,Sweden,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2012,2012,,,0,Units,,,49.63,,
1_PU,  Country - predominantly urban regions,SWE,Sweden,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2013,2013,,,0,Units,,,49.81,,
1_PU,  Country - predominantly urban regions,SWE,Sweden,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2014,2014,,,0,Units,,,49.98,,
1_PU,  Country - predominantly urban regions,SWE,Sweden,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2015,2015,,,0,Units,,,50.09,,
1_PU,  Country - predominantly urban regions,SWE,Sweden,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2016,2016,,,0,Units,,,50.19,,
1_PU,  Country - predominantly urban regions,CHE,Switzerland,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2000,2000,,,0,Units,,,59.73,,
1_PU,  Country - predominantly urban regions,CHE,Switzerland,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2001,2001,,,0,Units,,,59.82,,
1_PU,  Country - predominantly urban regions,CHE,Switzerland,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2002,2002,,,0,Units,,,59.92,,
1_PU,  Country - predominantly urban regions,CHE,Switzerland,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2003,2003,,,0,Units,,,59.98,,
1_PU,  Country - predominantly urban regions,CHE,Switzerland,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2004,2004,,,0,Units,,,60.02,,
1_PU,  Country - predominantly urban regions,CHE,Switzerland,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2005,2005,,,0,Units,,,60.06,,
1_PU,  Country - predominantly urban regions,CHE,Switzerland,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2006,2006,,,0,Units,,,60.09,,
1_PU,  Country - predominantly urban regions,CHE,Switzerland,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2007,2007,,,0,Units,,,60.13,,
1_PU,  Country - predominantly urban regions,CHE,Switzerland,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2008,2008,,,0,Units,,,60.22,,
1_PU,  Country - predominantly urban regions,CHE,Switzerland,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2009,2009,,,0,Units,,,60.34,,
1_PU,  Country - predominantly urban regions,CHE,Switzerland,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2010,2010,,,0,Units,,,60.44,,
1_PU,  Country - predominantly urban regions,CHE,Switzerland,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2011,2011,,,0,Units,,,60.47,,
1_PU,  Country - predominantly urban regions,CHE,Switzerland,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2012,2012,,,0,Units,,,60.51,,
1_PU,  Country - predominantly urban regions,CHE,Switzerland,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2013,2013,,,0,Units,,,60.5,,
1_PU,  Country - predominantly urban regions,CHE,Switzerland,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2014,2014,,,0,Units,,,60.53,,
1_PU,  Country - predominantly urban regions,CHE,Switzerland,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2015,2015,,,0,Units,,,60.6,,
1_PU,  Country - predominantly urban regions,CHE,Switzerland,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2016,2016,,,0,Units,,,60.65,,
1_PU,  Country - predominantly urban regions,TUR,Turkey,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2007,2007,,,0,Units,,,32.19,,
1_PU,  Country - predominantly urban regions,TUR,Turkey,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2008,2008,,,0,Units,,,32.35,,
1_PU,  Country - predominantly urban regions,TUR,Turkey,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2009,2009,,,0,Units,,,32.37,,
1_PU,  Country - predominantly urban regions,TUR,Turkey,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2010,2010,,,0,Units,,,32.49,,
1_PU,  Country - predominantly urban regions,TUR,Turkey,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2011,2011,,,0,Units,,,32.77,,
1_PU,  Country - predominantly urban regions,TUR,Turkey,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2012,2012,,,0,Units,,,33.05,,
1_PU,  Country - predominantly urban regions,TUR,Turkey,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2013,2013,,,0,Units,,,33.15,,
1_PU,  Country - predominantly urban regions,TUR,Turkey,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2014,2014,,,0,Units,,,33.32,,
1_PU,  Country - predominantly urban regions,TUR,Turkey,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2015,2015,,,0,Units,,,33.41,,
1_PU,  Country - predominantly urban regions,TUR,Turkey,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2016,2016,,,0,Units,,,33.62,,
1_PU,  Country - predominantly urban regions,ROU,Romania,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2000,2000,,,0,Units,,,11.9,,
1_PU,  Country - predominantly urban regions,ROU,Romania,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2001,2001,,,0,Units,,,11.85,,
1_PU,  Country - predominantly urban regions,ROU,Romania,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2002,2002,,,0,Units,,,11.87,,
1_PU,  Country - predominantly urban regions,ROU,Romania,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2003,2003,,,0,Units,,,11.87,,
1_PU,  Country - predominantly urban regions,ROU,Romania,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2004,2004,,,0,Units,,,11.89,,
1_PU,  Country - predominantly urban regions,ROU,Romania,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2005,2005,,,0,Units,,,11.92,,
1_PU,  Country - predominantly urban regions,ROU,Romania,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2006,2006,,,0,Units,,,11.96,,
1_PU,  Country - predominantly urban regions,ROU,Romania,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2007,2007,,,0,Units,,,12.05,,
1_PU,  Country - predominantly urban regions,ROU,Romania,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2012,2012,,,0,Units,,,12.93,,
1_PU,  Country - predominantly urban regions,ROU,Romania,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2013,2013,,,0,Units,,,12.98,,
1_PU,  Country - predominantly urban regions,ROU,Romania,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2014,2014,,,0,Units,,,13.01,,
1_PU,  Country - predominantly urban regions,ROU,Romania,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2015,2015,,,0,Units,,,13.05,,
1_PU,  Country - predominantly urban regions,ROU,Romania,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2016,2016,,,0,Units,,,13.12,,
1_PU,  Country - predominantly urban regions,BGR,Bulgaria,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2000,2000,,,0,Units,,,14.79,,
1_PU,  Country - predominantly urban regions,BGR,Bulgaria,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2001,2001,,,0,Units,,,15,,
1_PU,  Country - predominantly urban regions,BGR,Bulgaria,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2002,2002,,,0,Units,,,15.13,,
1_PU,  Country - predominantly urban regions,BGR,Bulgaria,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2003,2003,,,0,Units,,,15.47,,
1_PU,  Country - predominantly urban regions,BGR,Bulgaria,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2004,2004,,,0,Units,,,15.78,,
1_PU,  Country - predominantly urban regions,BGR,Bulgaria,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2005,2005,,,0,Units,,,16.05,,
1_PU,  Country - predominantly urban regions,BGR,Bulgaria,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2006,2006,,,0,Units,,,16.32,,
1_PU,  Country - predominantly urban regions,BGR,Bulgaria,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2007,2007,,,0,Units,,,16.57,,
1_PU,  Country - predominantly urban regions,BGR,Bulgaria,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2008,2008,,,0,Units,,,16.82,,
1_PU,  Country - predominantly urban regions,BGR,Bulgaria,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2009,2009,,,0,Units,,,17.06,,
1_PU,  Country - predominantly urban regions,BGR,Bulgaria,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2010,2010,,,0,Units,,,17.29,,
1_PU,  Country - predominantly urban regions,BGR,Bulgaria,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2011,2011,,,0,Units,,,17.53,,
1_PU,  Country - predominantly urban regions,BGR,Bulgaria,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2012,2012,,,0,Units,,,17.7,,
1_PU,  Country - predominantly urban regions,BGR,Bulgaria,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2013,2013,,,0,Units,,,17.88,,
1_PU,  Country - predominantly urban regions,BGR,Bulgaria,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2014,2014,,,0,Units,,,18.07,,
1_PU,  Country - predominantly urban regions,BGR,Bulgaria,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2015,2015,,,0,Units,,,18.28,,
1_PU,  Country - predominantly urban regions,BGR,Bulgaria,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2016,2016,,,0,Units,,,18.45,,
1_PU,  Country - predominantly urban regions,NZL,New Zealand,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2014,2014,,,0,Units,,,44.76,,
1_PU,  Country - predominantly urban regions,NZL,New Zealand,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2010,2010,,,0,Units,,,44.11,,
1_PU,  Country - predominantly urban regions,NZL,New Zealand,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2001,2001,,,0,Units,,,42.75,,
1_PU,  Country - predominantly urban regions,NZL,New Zealand,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2013,2013,,,0,Units,,,44.58,,
1_PU,  Country - predominantly urban regions,ISR,Israel,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2012,2012,,,0,Units,,,67.7,,
1_PU,  Country - predominantly urban regions,MEX,Mexico,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2011,2011,,,0,Units,,,45.91,,
1_PU,  Country - predominantly urban regions,NZL,New Zealand,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2011,2011,,,0,Units,,,44.33,,
1_PU,  Country - predominantly urban regions,ISR,Israel,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2013,2013,,,0,Units,,,67.72,,
1_PU,  Country - predominantly urban regions,MEX,Mexico,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2015,2015,,,0,Units,,,45.59,,
1_PU,  Country - predominantly urban regions,NZL,New Zealand,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2012,2012,,,0,Units,,,44.5,,
1_PU,  Country - predominantly urban regions,NZL,New Zealand,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2005,2005,,,0,Units,,,43.8,,
1_PU,  Country - predominantly urban regions,ISR,Israel,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2015,2015,,,0,Units,,,67.82,,
1_PU,  Country - predominantly urban regions,MEX,Mexico,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2013,2013,,,0,Units,,,45.76,,
1_PU,  Country - predominantly urban regions,NZL,New Zealand,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2002,2002,,,0,Units,,,43.1,,
1_PU,  Country - predominantly urban regions,NZL,New Zealand,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2016,2016,,,0,Units,,,45.17,,
1_PU,  Country - predominantly urban regions,NZL,New Zealand,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2000,2000,,,0,Units,,,42.5,,
1_PU,  Country - predominantly urban regions,NZL,New Zealand,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2004,2004,,,0,Units,,,43.65,,
1_PU,  Country - predominantly urban regions,NZL,New Zealand,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2006,2006,,,0,Units,,,43.96,,
1_PU,  Country - predominantly urban regions,NZL,New Zealand,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2007,2007,,,0,Units,,,44.03,,
1_PU,  Country - predominantly urban regions,NZL,New Zealand,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2008,2008,,,0,Units,,,44.08,,
1_PU,  Country - predominantly urban regions,NZL,New Zealand,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2009,2009,,,0,Units,,,44.1,,
1_PU,  Country - predominantly urban regions,MEX,Mexico,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2016,2016,,,0,Units,,,45.5,,
1_PU,  Country - predominantly urban regions,NZL,New Zealand,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2003,2003,,,0,Units,,,43.46,,
1_PU,  Country - predominantly urban regions,NZL,New Zealand,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2015,2015,,,0,Units,,,44.98,,
1_PU,  Country - predominantly urban regions,ISR,Israel,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2014,2014,,,0,Units,,,67.73,,
1_PU,  Country - predominantly urban regions,MEX,Mexico,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2012,2012,,,0,Units,,,45.84,,
1_PU,  Country - predominantly urban regions,MEX,Mexico,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2014,2014,,,0,Units,,,45.68,,
1_PU,  Country - predominantly urban regions,NLD,Netherlands,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2002,2002,,,0,Units,,,73.43,,
1_PU,  Country - predominantly urban regions,DEU,Germany,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2006,2006,,,0,Units,,,42.32,,
1_PU,  Country - predominantly urban regions,GBR,United Kingdom,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2005,2005,,,0,Units,,,74.38,,
1_PU,  Country - predominantly urban regions,GBR,United Kingdom,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2006,2006,,,0,Units,,,74.37,,
1_PU,  Country - predominantly urban regions,DNK,Denmark,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2000,2000,,,0,Units,,,21.37,,
1_PU,  Country - predominantly urban regions,DEU,Germany,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2009,2009,,,0,Units,,,42.67,,
1_PU,  Country - predominantly urban regions,TUR,Turkey,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2004,2004,,,0,Units,,,31.71,,
1_PU,  Country - predominantly urban regions,DNK,Denmark,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2001,2001,,,0,Units,,,21.38,,
1_PU,  Country - predominantly urban regions,DNK,Denmark,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2003,2003,,,0,Units,,,21.33,,
1_PU,  Country - predominantly urban regions,DEU,Germany,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2010,2010,,,0,Units,,,42.76,,
1_PU,  Country - predominantly urban regions,GBR,United Kingdom,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2009,2009,,,0,Units,,,74.38,,
